rate,role,word
1,A,xao xác
1,V,xao động
1,V,xay
1,V,xay xát
1,N-V,xe
1,N,xe buýt
1,N,xe bãi
1,N,xe bò
1,N,xe bọc thép
1,N,xe bồn
1,N,xe ca
1,N,xe con
1,N,xe cút kít
1,N,xe cơ giới
1,N,xe cải tiến
1,N,xe cộ
1,N,xe du lịch
1,N,xe gíp
1,N,xe gắn máy
1,N,xe hoa
1,N,xe hơi
1,N,xe jeep
1,N,xe khách
1,N,xe kéo
1,N,xe lam
1,N,xe lu
1,N,xe lăn
1,N,xe lăn đường
1,N,xe lội nước
1,N,xe máy
1,N,xe ngựa
1,N,xe nôi
1,N,xe nước
1,N,xe pháo
1,N,xe quệt
1,N,xe song mã
1,N,xe thồ
1,N,xe thổ mộ
1,N,xe téc
1,N,xe tăng
1,N,xe tải
1,N,xe ôm
1,N,xe điếu
1,N,xe đạp
1,N,xe-non
1,V-R,xem
1,V,xem bói
1,V-R,xem chừng
1,V,xem khinh
1,V,xem lại
1,V,xem mạch
1,V,xem mặt
1,V,xem ngày
1,U,xem ra
1,V,xem tay
1,V,xem thường
1,V,xem trọng
1,V,xem tuổi
1,V,xem tướng
1,V,xem tử vi
1,V,xem xét
1,V,xen
1,V,xen canh
1,V,xen cài
1,V,xen kẽ
1,V,xen lẫn
1,N,xenon
1,V,xeo
1,A,xeo xéo
1,N-V,xi
1,N,xi lanh
1,N,xi líp
1,N,xi măng
1,N-V,xi nhan
1,N,xi rô
1,N,xi ta
1,V,xin
1,V,xin lỗi
1,V,xin quẻ
1,A,xin xỉn
1,V,xin xỏ
1,V,xin âm dương
1,V,xin đểu
1,U,xin đủ
1,A,xinh
1,A,xinh tươi
1,A,xinh xinh
1,A,xinh xắn
1,A,xinh xẻo
1,A,xinh đẹp
1,V-A-L,xiên
1,A,xiên xẹo
1,V,xiêu
1,V,xiêu bạt
1,V,xiêu lòng
1,A,xiêu vẹo
1,V,xiêu xiêu
1,N,xiếc
1,V-R,xiết
1,R,xiết bao
1,V,xiết nợ
1,N-V,xiềng
1,N,xiềng gông
1,N,xiềng xích
1,A,xo
1,A,xo ro
1,V,xoa
1,V,xoa bóp
1,V,xoa dịu
1,N,xoan
1,N,xoang
1,V,xoay
1,V,xoay chuyển
1,V,xoay trần
1,V,xoay trở
1,V,xoay vần
1,V,xoay xoả
1,V,xoay xở
1,V,xoen xoét
1,V,xoi
1,V,xoi mói
1,A,xoi xói
1,N-V,xom
1,R,xon xón
1,A,xon xót
1,V,xong
1,A,xong chuyện
1,A,xong xuôi
1,A,xong xả
1,V,xong đời
1,N,xoong
1,V,xoà
1,N-V,xoài
1,N,xoài cát
1,N,xoài cơm
1,N,xoài quéo
1,N,xoài thanh ca
1,N,xoài tượng
1,N,xoài voi
1,A,xoàng
1,A,xoàng xĩnh
1,R,xoành xoạch
1,V,xoá
1,V,xoá bỏ
1,V,xoá mù
1,V,xoá nhoà
1,V,xoá sổ
1,U,xoá đói giảm nghèo
1,V,xoác
1,V-N,xoáy
1,N,xoáy ốc
1,V,xoã
1,N-V,xoè
1,A,xoèn xoẹt
1,A,xoăn
1,V,xoạc
1,V-A,xoải
1,V,xoắn
1,N,xoắn khuẩn
1,V,xoắn xuýt
1,N,xoắn ốc
1,R,xoẳn
1,A-R,xoẹt
1,N,xu
1,N,xu chiêng
1,N,xu hướng
1,V,xu nịnh
1,N,xu thế
1,V,xu thời
1,N,xu xoa
1,V,xua
1,V,xua tan
1,V,xua đuổi
1,V-A,xui
1,V,xui khiến
1,A,xui xẻo
1,V,xun xoe
1,V-N-A,xung
1,A,xung khắc
1,V-N,xung kích
1,N,xung lượng
1,N,xung lực
1,V,xung phong
1,N,xung quanh
1,V,xung trận
1,A,xung yếu
1,N,xung điện
1,N-N,xung động
1,V,xung đột
1,V,xuyên
1,N,xuyên khung
1,V,xuyên táo
1,N,xuyên tâm liên
1,V,xuyên tạc
1,N,xuyến
1,N-A,xuân
1,N,xuân nữ
1,N,xuân phân
1,N,xuân sắc
1,N,xuân xanh
1,V,xuê xoa
1,A-V,xuôi
1,V,xuôi chiều
1,V,xuôi ngược
1,A,xuôi tai
1,V,xuýt
1,V,xuýt xoa
1,V,xuất
1,V,xuất bản
1,N,xuất bản phẩm
1,A,xuất chúng
1,V,xuất cảng
1,V,xuất cảnh
1,V,xuất gia
1,V,xuất hiện
1,V,xuất huyết
1,V,xuất hành
1,V,xuất khẩu
1,V,xuất kích
1,V,xuất ngoại
1,V,xuất ngũ
1,V,xuất nhập cảnh
1,V,xuất nhập khẩu
1,V,xuất phát
1,N,xuất phát điểm
1,V,xuất quân
1,N,xuất siêu
1,A,xuất sắc
1,V,xuất thân
1,V,xuất thần
1,V,xuất thế
1,V,xuất tinh
1,V,xuất toán
1,V,xuất trình
1,V,xuất viện
1,V,xuất xưởng
1,N,xuất xứ
1,A,xuề xoà
1,A,xuềnh xoàng
1,R,xuể
1,V,xuống
1,V,xuống cân
1,V,xuống cấp
1,V,xuống dốc
1,V,xuống giống
1,V,xuống lỗ
1,V,xuống mã
1,V,xuống nước
1,V,xuống tay
1,V,xuống thang
1,V,xuống tóc
1,V,xuống đường
1,N,xuồng
1,N,xuồng ba lá
1,N,xuổng
1,A,xuộm
1,N,xà
1,N,xà beng
1,N,xà bông
1,N,xà cạp
1,N,xà cột
1,N,xà cừ
1,N,xà gồ
1,N,xà kép
1,N,xà lim
1,N,xà lách
1,N,xà lệch
1,N,xà lỏn
1,N,xà ngang
1,N,xà phòng
1,N,xà rông
1,N,xà tích
1,V,xà xẻo
1,N,xà ích
1,N,xà đơn
1,V,xài
1,V,xài phí
1,N-V,xàng xê
1,V,xào
1,V,xào nấu
1,V,xào xáo
1,A,xào xạc
1,A,xào xạo
1,V,xá
1,N,xá xíu
1,N,xá xị
1,N-A,xác
1,N,xác chết
1,V,xác lập
1,V,xác minh
1,U,xác như vờ
1,V,xác nhận
1,N,xác suất
1,N,xác thịt
1,A,xác thực
1,V,xác tín
1,A,xác vờ
1,A,xác xơ
1,A-A,xác đáng
1,V,xác định
1,V,xách
1,A,xách mé
1,N,xái
1,A,xám
1,A,xám ngoét
1,A,xám ngắt
1,A,xám xịt
1,V,xán
1,A,xán lạn
1,N,xáng
1,V,xáo
1,V,xáo trộn
1,A,xáo xác
1,V,xáo động
1,V,xáp
1,V,xát
1,V,xâm canh
1,V,xâm chiếm
1,V,xâm hại
1,V,xâm lăng
1,V,xâm lược
1,V,xâm lấn
1,V,xâm nhập
1,V,xâm phạm
1,V,xâm thực
1,A,xâm xấp
1,A,xâm xẩm
1,N-V-L,xâu
1,V,xâu chuỗi
1,V,xâu xé
1,V,xây
1,V-A,xây cất
1,V,xây dựng
1,V,xây lắp
1,A,xây xẩm
1,V,xây đắp
1,N,xã
1,N-A-V,xã giao
1,N,xã hội
1,A,xã hội chủ nghĩa
1,V,xã hội hoá
1,N,xã hội học
1,N,xã hội đen
1,N,xã luận
1,N,xã viên
1,N,xã đoàn
1,A,xè xè
1,A,xèn xẹt
1,A,xèo
1,V,xé
1,V,xé lẻ
1,V,xé phay
1,V,xé rào
1,V,xé xác
1,V,xén
1,N,xén tóc
1,V-A,xéo
1,N-A,xép
1,A,xép xẹp
1,V,xét
1,V,xét duyệt
1,V,xét hỏi
1,A,xét lại
1,V,xét nghiệm
1,V,xét nét
1,V,xét xử
1,V,xét đoán
1,N-V,xê
1,V,xê dịch
1,N,xê ri
1,A,xê xích
1,V,xên
1,V,xênh xang
1,N-V,xêu
1,V,xì
1,N,xì căng đan
1,N,xì dầu
1,N,xì gà
1,N-A,xì ke
1,A,xì xoẹt
1,V,xì xà xì xồ
1,A,xì xà xì xụp
1,A-V,xì xào
1,V,xì xèo
1,V,xì xầm
1,V,xì xị
1,V-A,xì xồ
1,V,xì xục
1,A,xì xụp
1,V,xìa
1,A,xình xịch
1,V,xìu
1,V-Q,xí
1,N,xí bệt
1,N,xí nghiệp
1,V,xí xa xí xớn
1,V,xí xoá
1,N,xí xổm
1,V,xí xớn
1,V,xía
1,N-V,xích
1,N,xích lô
1,V-N,xích mích
1,N,xích thố
1,N,xích vệ
1,N,xích xiềng
1,N,xích đu
1,N,xích đông
1,N,xích đạo
1,N,xích đới
1,V,xít
1,A,xíu
1,N,xíu mại
1,N,xó
1,N,xó xỉnh
1,V-N-A,xóc
1,A,xóc xách
1,N,xóc đĩa
1,V,xói
1,V,xói lở
1,V,xói mòn
1,V,xói móc
1,N,xóm
1,N,xóm giềng
1,N,xóm liều
1,N,xóm làng
1,A,xóp xọp
1,V,xót
1,V,xót ruột
1,V,xót thương
1,A,xót xa
1,N-A-V,xô
1,A,xô bồ
1,N,xô viết
1,V,xô xát
1,V,xô đẩy
1,N,xôi
1,N,xôi gấc
1,N,xôi lúa
1,N,xôi ngô
1,A,xôi thịt
1,N,xôi vò
1,N,xôi xéo
1,A,xôm
1,A,xôm xốp
1,A-V,xôn xao
1,V,xông
1,V,xông hơi
1,V,xông pha
1,V-A,xông xáo
1,A,xông xênh
1,V,xông đất
1,A,xõng
1,V-A,xù
1,A,xù xì
1,A,xùng xình
1,A,xú uế
1,V,xúc
1,V,xúc cảm
1,N,xúc giác
1,V,xúc phạm
1,V,xúc tiến
1,N,xúc tu
1,V,xúc tác
1,V,xúc xiểm
1,N,xúc xích
1,V-N,xúc động
1,V-A,xúi
1,V,xúi bẩy
1,V,xúi giục
1,A,xúi quẩy
1,V,xúm
1,V,xúm xít
1,A,xúng xa xúng xính
1,A,xúng xính
1,N,xúp
1,N,xút
1,N-V,xăm
1,R,xăm xúi
1,R,xăm xăm
1,R,xăm xắm
1,A,xăm xắn
1,A,xăm xắp
1,V,xăn
1,N,xăng
1,A,xăng văng
1,A,xăng xái
1,N,xăng đan
1,N-A,xơ
1,A,xơ cua
1,A,xơ cứng
1,N,xơ gan
1,V,xơ hoá
1,N-V,xơ múi
1,A,xơ rơ
1,A,xơ vữa
1,A,xơ xác
1,V,xơi
1,V,xơi tái
1,A,xơi xơi
1,A,xơn xớt
1,A-N,xưa
1,N,xưa nay
1,V,xưng
1,V,xưng danh
1,V,xưng hô
1,V,xưng tội
1,V,xưng tụng
1,V,xưng xưng
1,N-A,xương
1,N,xương bồ
1,N,xương chậu
1,N,xương cùng
1,N,xương cốt
1,N,xương cụt
1,N,xương máu
1,N,xương quai xanh
1,N,xương rồng
1,N,xương sông
1,N,xương sống
1,N,xương tuỷ
1,A,xương xương
1,N-A,xương xẩu
1,N,xương đòn
1,V-A,xước
1,N,xước măng rô
1,V,xướng
1,V,xướng hoạ
1,V,xướng âm
1,N,xường xám
1,N,xưởng
1,A,xược
1,N,xạ
1,N,xạ hương
1,V,xạ kích
1,N,xạ thủ
1,V,xạ trị
1,V,xạc
1,A,xạc xào
1,A,xạo
1,V,xả
1,V,xả hơi
1,V,xả láng
1,V,xả thân
1,V,xả đông
1,N,xải
1,V,xảm
1,A,xảo
1,A,xảo quyệt
1,N,xảo thuật
1,A,xảo trá
1,V,xảy
1,A,xấc
1,A,xấc láo
1,A,xấc xược
1,L-V,xấp
1,A,xấp xoã
1,A,xấp xỉ
1,A,xấu
1,A,xấu bụng
1,A,xấu chơi
1,V-N,xấu hổ
1,A,xấu số
1,A,xấu tính
1,A,xấu xa
1,A,xấu xí
1,V-A,xầm xì
1,V,xầu
1,N,xẩm
1,N,xẩm xoan
1,V,xẩy
1,A,xập xoè
1,A,xập xình
1,N,xắc
1,N,xắc cốt
1,A,xắm nắm
1,V,xắn
1,U,xắn móng lợn
1,A,xắng xở
1,A-R,xắp
1,V,xắt
1,A,xằng
1,A,xằng bậy
1,A,xẵng
1,A,xẹo xọ
1,V,xẹp
1,A,xẹp lép
1,V,xẹt
1,V,xẻ
1,A,xẻn lẻn
1,N,xẻng
1,N-V,xẻo
1,V,xế
1,A,xế bóng
1,A,xế chiều
1,A,xế tà
1,A-V,xếch
1,V-L,xếp
1,V,xếp bằng
1,V,xếp bằng tròn
1,V,xếp dọn
1,V,xếp dỡ
1,V,xếp hàng
1,V,xếp hạng
1,V,xếp xó
1,V,xếp đặt
1,V,xếp ải
1,V-N,xề xệ
1,R,xềm xệp
1,A,xềnh xoàng
1,A,xềnh xệch
1,V,xệ
1,A,xệch
1,A,xệch xạc
1,R,xệp
1,N-V,xỉ
1,V,xỉ vả
1,V,xỉa
1,V,xỉa xói
1,A,xỉn
1,V,xỉu
1,N-V,xị
1,A-V,xịch
1,A,xịn
1,V-A,xịt
1,V,xịu
1,V,xọ
1,V-N,xọc
1,A,xọp
1,V,xỏ
1,A,xỏ lá
1,V,xỏ mũi
1,V,xỏ ngọt
1,V,xỏ xiên
1,N-V,xốc
1,A,xốc nổi
1,V,xốc vác
1,A,xốc xếch
1,V,xối
1,A,xối xả
1,V,xốn
1,A,xốn xang
1,A,xốp
1,A,xốp xồm xộp
1,A,xốp xộp
1,N-V,xốt
1,N,xốt vang
1,V,xồ
1,A,xồm
1,A,xồm xoàm
1,V,xồng xộc
1,V,xổ
1,N,xổ số
1,A,xổi
1,V,xộc
1,A,xộc xệch
1,V,xớ rớ
1,N-V,xới
1,V,xới xáo
1,V,xớt
1,V,xở
1,V,xởi
1,A,xởi lởi
1,A,xụi
1,A,xủng xoảng
1,A,xủng xẻng
1,N,xứ
1,N,xứ sở
1,N,xứ đạo
1,V,xức
1,A,xứng
1,A,xứng đáng
1,A,xứng đôi
1,N,xừ
1,V,xừng
1,V,xử
1,V,xử lí
1,V,xử lí từ xa
1,V,xử lí văn bản
1,V,xử lý
1,V,xử lý từ xa
1,V,xử lý văn bản
1,V,xử phạt
1,V,xử sự
1,V,xử thế
1,N,xử thử
1,V,xử trí
1,V,xử tử
1,N,xửng
1,A,xửng vửng
1,N,xự
1,V,xực
1,N-P-A,y
1,N,y bạ
1,N,y cụ
1,A,y hệt
1,N,y học
1,N,y khoa
1,N,y lí
1,N,y lý
1,N,y lệnh
1,N,y môn
1,A,y nguyên
1,A,y như
1,U,y như rằng
1,N,y phục
1,N,y sinh
1,A,y sì
1,N,y sĩ
1,N,y thuật
1,N,y trang
1,N,y tá
1,N,y tế
1,N,y vụ
1,V,y án
1,N,y đức
1,N,yard
1,N,yoga
1,N-A,yên
1,V,yên giấc
1,A,yên lành
1,A,yên lòng
1,A,yên lặng
1,V,yên nghỉ
1,V,yên phận
1,A,yên thân
1,V,yên trí
1,A,yên tâm
1,A,yên tĩnh
1,A,yên vui
1,V,yên vị
1,A,yên ả
1,A,yên ấm
1,A,yên ắng
1,A,yên ổn
1,N-V-R,yêu
1,V,yêu chiều
1,V,yêu chuộng
1,V-N,yêu cầu
1,V,yêu dấu
1,A,yêu kiều
1,V,yêu mến
1,N,yêu quái
1,V,yêu quí
1,V,yêu quý
1,V-N,yêu sách
1,V,yêu thương
1,N,yêu tinh
1,V,yêu đương
1,V,yêu đời
1,N,yếm
1,N,yếm dãi
1,A,yếm khí
1,A,yếm thế
1,N,yến
1,N,yến anh
1,N,yến mạch
1,N,yến sào
1,V,yết
1,V,yết giá
1,N,yết hầu
1,N,yết hậu
1,V,yết kiến
1,A,yếu
1,A,yếu hèn
1,A,yếu kém
1,N,yếu lĩnh
1,A,yếu mềm
1,A,yếu thế
1,N,yếu tố
1,A,yếu xìu
1,A,yếu đuối
1,N,yếu địa
1,A,yếu ớt
1,V,yểm
1,V,yểm hộ
1,V,yểm trợ
1,N,yểng
1,A,yểu
1,A,yểu tướng
1,A,yểu điệu
1,N,z
1,N,zero
1,N,zeta
1,N,zigzag
1,I-E,à
1,A,à uôm
1,E,à ơi
1,V-R,ào
1,A,ào ào
1,A,ào ạt
1,E,á
1,N,á hậu
1,N,á kim
1,N,á sừng
1,E,á à
1,A,ác
1,N,ác bá
1,A,ác chiến
1,U,ác cái là
1,V,ác cảm
1,A,ác hiểm
1,A,ác hại
1,A,ác khẩu
1,A,ác liệt
1,N,ác là
1,A,ác miệng
1,N,ác mỏ
1,N,ác mộng
1,N,ác nghiệp
1,A,ác nghiệt
1,N,ác thú
1,N,ác thần
1,A,ác tính
1,A,ác ôn
1,N,ác ý
1,A,ác độc
1,N-V-A,ách
1,V-N,ách tắc
1,E,ái
1,E,ái chà
1,V,ái mộ
1,A,ái nam ái nữ
1,V,ái ngại
1,N,ái nữ
1,V,ái quốc
1,N,ái tình
1,N-V,ái ân
1,V-N,ám
1,V,ám chỉ
1,N,ám hiệu
1,V,ám hại
1,A,ám muội
1,V,ám sát
1,V,ám thị
1,V,ám ảnh
1,N-V,án
1,N,án mạng
1,V,án ngữ
1,N,án phí
1,N,án thư
1,N,án treo
1,L,áng
1,V,áng chừng
1,N-L-A,ánh
1,N,ánh kim
1,N,ánh sáng
1,A,ánh ỏi
1,N,áo
1,N,áo ba lỗ
1,N,áo bay
1,N,áo bào
1,N,áo bìa
1,N,áo bông
1,N,áo choàng
1,N,áo cà sa
1,N,áo cánh
1,N,áo cánh tiên
1,N,áo cưới
1,N,áo cối
1,N,áo dài
1,N,áo gai
1,N,áo giáp
1,N,áo gió
1,N,áo hạt
1,N,áo khoác
1,N,áo khách
1,N,áo khăn
1,N,áo kén
1,N,áo lá
1,N,áo lót
1,N,áo lặn
1,N,áo lọt lòng
1,N,áo mưa
1,N,áo nhộng
1,N,áo năm thân
1,N,áo nước
1,N,áo nậu
1,N,áo phao
1,N,áo phông
1,N,áo pull
1,N,áo pun
1,N,áo quan
1,N,áo quần
1,N,áo rét
1,N,áo rộng
1,N,áo sô
1,N,áo tang
1,N,áo thụng
1,N,áo trấn thủ
1,N,áo tơi
1,N,áo tắm
1,N,áo tế
1,N,áo tứ thân
1,N,áo vệ sinh
1,N,áo xống
1,N,áo đại cán
1,N,áo đầm
1,N,áo ấm
1,N-V,áp
1,V,áp bức
1,A,áp chót
1,V,áp chảo
1,V,áp dụng
1,V,áp giá
1,V,áp giải
1,N,áp kế
1,N,áp lực
1,N,áp phe
1,N,áp phích
1,N,áp suất
1,V,áp thuế
1,N,áp thấp
1,N,áp thấp nhiệt đới
1,V,áp tải
1,N,áp điện
1,V,áp đảo
1,V,áp đặt
1,V,át
1,N,át chủ bài
1,V,áy náy
1,N,â
1,N-A,âm
1,N,âm binh
1,N,âm bản
1,N,âm bội
1,N,âm chủ
1,N,âm cơ bản
1,N,âm dương lịch
1,N,âm hưởng
1,N,âm học
1,N,âm hồn
1,N,âm hộ
1,N,âm khu
1,N,âm luật
1,N,âm lượng
1,N,âm lịch
1,N-V,âm mưu
1,N,âm nang
1,N,âm nhạc
1,N,âm phủ
1,N,âm sắc
1,N,âm thanh
1,N,âm thoa
1,A,âm thầm
1,N,âm ti
1,N,âm tiết
1,N,âm ty
1,A,âm tính
1,N-A,âm tần
1,N,âm tố
1,A,âm u
1,V,âm vang
1,N,âm vật
1,N,âm vị
1,N,âm vị học
1,N,âm vực
1,A,âm âm
1,A,âm âm u u
1,N,âm điệu
1,N,âm đạo
1,N,âm đức
1,A,âm ấm
1,A,âm ẩm
1,A,âm ỉ
1,N,ân
1,A,ân cần
1,N,ân huệ
1,V,ân hận
1,N,ân nghĩa
1,N,ân nhân
1,N,ân tình
1,V,ân xá
1,N,ân ái
1,N,ân đức
1,N-R,âu
1,V,âu lo
1,R,âu là
1,N,âu nổi
1,N,âu phục
1,A,âu sầu
1,N,âu thuyền
1,N,âu tàu
1,V,âu yếm
1,N,âu đất
1,V,è
1,V,è cổ
1,A,è ạch
1,A,èo uột
1,N,é
1,V,éc
1,V,ém
1,V,ém nhẹm
1,N,én
1,A,éo le
1,V-A,ép
1,V,ép buộc
1,V,ép giá
1,V,ép lòng
1,V,ép nài
1,V,ép uổng
1,V,ép xác
1,N-A-E,ê
1,A,ê a
1,A,ê chề
1,A,ê chệ
1,N,ê cu
1,A,ê hề
1,N,ê ke
1,N,ê kíp
1,A,ê mặt
1,N,ê tô
1,A,ê ẩm
1,A,êm
1,A,êm dịu
1,A,êm ro
1,A,êm ru
1,A,êm rơ
1,A,êm thấm
1,A,êm xuôi
1,A,êm ái
1,A,êm đẹp
1,A,êm đềm
1,A,êm ả
1,A,êm ấm
1,E,êu
1,V,ì
1,A,ì oạp
1,V-A,ì xèo
1,A,ì à ì ạch
1,A,ì ạch
1,A,ì ầm
1,V,ìn ịt
1,A,ình oàng
1,A,í a í ới
1,A,í oẳng
1,A,í ới
1,N,ích
1,A,ích kỉ
1,A,ích kỷ
1,N,ích lợi
1,N,ích mẫu
1,N,ích xì
1,A,ít
1,N,ít lâu
1,A,ít nhiều
1,U,ít nhất
1,U,ít nữa
1,U,ít ra
1,A,ít ỏi
1,A,òng ọc
1,N-V,ó
1,N,ó cá
1,N,óc
1,N,óc bã đậu
1,N,óc bè phái
1,A,óc ách
1,N,óc đậu
1,V,ói
1,N-A,óng
1,A,óng a óng ánh
1,A,óng chuốt
1,A,óng mượt
1,A,óng ánh
1,A,óng ả
1,A,óp
1,N-A,ót
1,N-E,ô
1,N,ô dù
1,E,ô hay
1,A,ô hợp
1,E,ô kê
1,E,ô kìa
1,N,ô liu
1,N,ô mai
1,N,ô môi
1,V,ô nhiễm
1,A,ô nhục
1,N,ô rô
1,A,ô trọc
1,N,ô tô
1,N,ô tô buýt
1,N,ô tô con
1,N,ô tô du lịch
1,A,ô uế
1,N,ô văng
1,N,ôboa
1,A-E,ôi
1,E,ôi chao
1,E,ôi dào
1,E,ôi thôi
1,V-Q,ôm
1,V,ôm chân
1,V,ôm chầm
1,V,ôm đồm
1,V,ôm ấp
1,V,ôn
1,N,ôn con
1,N,ôn dịch
1,A,ôn hoà
1,V,ôn luyện
1,V,ôn tập
1,A,ôn tồn
1,N,ôn vật
1,N,ôn đới
1,N-L,ông
1,N,ông ba mươi
1,N,ông bà
1,N,ông bà ông vải
1,N,ông bầu
1,N,ông cha
1,N,ông công
1,N,ông già
1,N,ông hoàng
1,N,ông mãnh
1,N,ông phệnh
1,N,ông táo
1,N,ông tổ
1,N,ông từ
1,N,ông vải
1,N,ông xanh
1,N,ông xã
1,N,ông địa
1,A,ông ổng
1,N,ôsin
1,N,ôxy
1,N,ôxy già
1,V,ôxy hoá
1,A,õng a õng ẹo
1,A,õng à õng ẹo
1,A,õng ẹo
1,V-R-A,ù
1,A,ù cạc
1,A,ù lì
1,A,ù té
1,A,ù xoẹ
1,A,ù à ù ờ
1,A,ù ù
1,A,ù ù cạc cạc
1,A,ù ờ
1,V,ùa
1,A,ùm
1,V,ùn
1,V,ùn tắc
1,A,ùn ùn
1,A,ùng oàng
1,A,ùng ục
1,A,ú a ú ớ
1,N,ú tim
1,A,ú ớ
1,V,úa
1,V-E,úi
1,E,úi chà
1,E,úi dà
1,E,úi dào
1,V,úm
1,U,úm ba la
1,V,úng
1,V,úng ngập
1,V,úng thuỷ
1,V,úp
1,V,úp mở
1,V,úp thìa
1,A,út
1,A,út ít
1,N,ý
1,N,ý chí
1,N,ý chí luận
1,R,ý chừng
1,N,ý dĩ
1,N,ý kiến
1,N,ý muốn
1,N,ý nghĩ
1,N,ý nghĩa
1,N,ý nguyện
1,A,ý nhị
1,N,ý niệm
1,N-V,ý thức
1,N,ý tưởng
1,N-A,ý tứ
1,N-A,ý vị
1,N,ý định
1,N,ý đồ
1,N,ă
1,I,ăm ắp
1,V,ăn
1,V,ăn bám
1,V,ăn báo cô
1,V,ăn báo hại
1,V,ăn bẩn
1,V,ăn bẫm
1,V,ăn bận
1,V,ăn bớt
1,V,ăn chay
1,V,ăn chia
1,V-A,ăn chơi
1,V,ăn chặn
1,V,ăn chẹt
1,V,ăn chịu
1,V,ăn chực
1,V,ăn cám
1,V,ăn cánh
1,V,ăn cướp
1,V,ăn cắp
1,V,ăn diện
1,V,ăn dày
1,A,ăn dè
1,V,ăn ghém
1,V,ăn gian
1,V,ăn giá
1,V,ăn giải
1,V,ăn gỏi
1,V,ăn hiếp
1,V,ăn hàng
1,V,ăn hại
1,V,ăn học
1,V,ăn hỏi
1,V,ăn hối lộ
1,V,ăn hớt
1,V,ăn khách
1,V,ăn không
1,V-A,ăn khớp
1,V,ăn kiêng
1,A,ăn liền
1,V,ăn lái
1,V,ăn lường
1,V,ăn lận
1,V,ăn lời
1,V,ăn may
1,V-N,ăn mày
1,V,ăn mòn
1,V,ăn mảnh
1,V,ăn mặc
1,V,ăn mừng
1,V,ăn người
1,V,ăn nhập
1,V,ăn nhậu
1,V,ăn nhằm
1,V,ăn nhịp
1,V,ăn nói
1,V,ăn năn
1,V,ăn nằm
1,U,ăn phải bả
1,U,ăn phải đũa
1,V,ăn quỵt
1,V,ăn rơ
1,V,ăn rỗi
1,V,ăn rở
1,V,ăn sương
1,V,ăn theo
1,V,ăn thua
1,V,ăn thông
1,V,ăn thề
1,V,ăn tiêu
1,V,ăn tiền
1,V,ăn trả bữa
1,V,ăn trầu
1,V,ăn trộm
1,V,ăn tạp
1,V,ăn uống
1,V,ăn vay
1,V,ăn vã
1,V,ăn vạ
1,V,ăn vụng
1,V,ăn xin
1,V,ăn xài
1,V,ăn xổi
1,A,ăn ý
1,V,ăn đong
1,V,ăn đường
1,V,ăn đất
1,V,ăn đậm
1,V,ăn đủ
1,V,ăn đứt
1,V,ăng ẳng
1,N,ĐT
1,N,ĐTDĐ
1,N,Đoan Ngọ
1,N,Đường luật
1,N,Đường thi
1,N,Đất Hứa
1,N,đ
1,N-S,đa
1,A,đa biên
1,A,đa bào
1,A,đa bội
1,V,đa canh
1,A,đa chiều
1,N,đa chương trình
1,A,đa cảm
1,A,đa cấp
1,N,đa diện
1,A,đa dâm
1,A,đa dạng
1,V,đa dạng hoá
1,U,đa dạng sinh học
1,A,đa dụng
1,N,đa giác
1,A,đa hệ
1,A,đa khoa
1,A,đa luồng
1,V,đa mang
1,A,đa mưu
1,A,đa nghi
1,A,đa nghĩa
1,A,đa nguyên
1,N,đa nguyên luận
1,A,đa ngôn
1,A,đa ngữ
1,N,đa nhiệm
1,A,đa năng
1,A,đa phu
1,A,đa phương
1,V,đa phương hoá
1,A,đa phương tiện
1,N,đa phần
1,A,đa sầu
1,N,đa số
1,A,đa sự
1,A,đa thê
1,A,đa thần
1,N,đa thần giáo
1,N,đa thần luận
1,N,đa thức
1,A,đa tiết
1,A,đa tài
1,A,đa tình
1,N,đa túc
1,A,đa tư lự
1,N,đa xử lí
1,N,đa xử lý
1,N,đa đa
1,N-V,đai
1,N,đai chậu
1,N,đai truyền
1,N,đai ốc
1,N,đam
1,V,đam mê
1,V,đan
1,V,đan chéo
1,V,đan cài
1,V,đan kết
1,V,đan lát
1,V,đan xen
1,V-R,đang
1,V,đang tay
1,V,đang tâm
1,N-A,đanh
1,A,đanh thép
1,A,đanh đá
1,N,đao
1,N,đao búa
1,N,đao cung
1,N,đao kiếm
1,N,đao phủ
1,A-V-N,đau
1,V,đau buồn
1,A,đau khổ
1,A,đau lòng
1,A,đau nhói
1,A,đau thương
1,A,đau xót
1,V,đau yếu
1,A,đau điếng
1,A,đau đáu
1,A,đau đầu
1,A,đau đớn
1,V,đau ốm
1,N-V,đay
1,V,đay nghiến
1,N,đe
1,V,đe doạ
1,V,đe nẹt
1,V,đem
1,V,đem lòng
1,A,đen
1,A,đen giòn
1,A,đen kịt
1,A,đen lay láy
1,A,đen lánh
1,A,đen láy
1,A,đen nghìn nghịt
1,A,đen nghịt
1,A,đen ngòm
1,A,đen nhay nháy
1,A,đen nhánh
1,A,đen nháy
1,A,đen nhưng nhức
1,A,đen nhẻm
1,A,đen nhức
1,A,đen sì
1,A,đen thui
1,A,đen trùi trũi
1,A,đen trũi
1,A,đen tối
1,A,đen đét
1,A,đen đúa
1,A,đen đủi
1,V,đeo
1,V,đeo bám
1,V,đeo đuổi
1,V,đeo đẳng
1,V-R-I,đi
1,V,đi bước nữa
1,V,đi bụi
1,U,đi chăng nữa
1,V,đi cầu
1,U,đi cổng sau
